ocid,district_name,matched_via,title_district_mismatch,title_district_name
ocds-f5kvwu-2022_NHM_25023_94,Kamrup Metropolitan,state_hq,True,Tinsukia
ocds-f5kvwu-2022_NHM_25023_95,Kamrup Metropolitan,state_hq,True,Tinsukia
ocds-f5kvwu-2022_NHM_25023_96,Kamrup Metropolitan,state_hq,True,Tinsukia
ocds-f5kvwu-2022_NHM_25023_97,Kamrup Metropolitan,state_hq,True,Udalguri
ocds-f5kvwu-2022_NHM_25023_98,Kamrup Metropolitan,state_hq,True,Udalguri
ocds-f5kvwu-2022_NHM_25023_99,Kamrup Metropolitan,state_hq,True,Udalguri
ocds-f5kvwu-2022_NHM_25199_1,Kamrup Metropolitan,state_hq,True,Majuli
ocds-f5kvwu-2022_PCCF_24456_1,Jorhat,address,False,
ocds-f5kvwu-2022_PCCF_24463_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PCCF_24464_1,Jorhat,address,False,
ocds-f5kvwu-2022_PCCF_24472_1,Jorhat,address,False,
ocds-f5kvwu-2022_PCCF_24476_1,Jorhat,address,False,
ocds-f5kvwu-2022_PCCF_24477_1,Jorhat,address,False,
ocds-f5kvwu-2022_PCCF_24480_1,Jorhat,address,False,
ocds-f5kvwu-2022_PCCF_24483_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PCCF_24484_1,Jorhat,address,False,
ocds-f5kvwu-2022_PCCF_24727_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PCCF_24728_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PCCF_24814_1,Dibrugarh,address,False,
ocds-f5kvwu-2022_PCCF_24910_1,Unclassified,unclassified,False,
ocds-f5kvwu-2022_PCCF_24916_1,Unclassified,unclassified,False,
ocds-f5kvwu-2022_PCCF_24937_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PCCF_24938_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PCCF_24978_1,Tinsukia,address,False,
ocds-f5kvwu-2022_PCCF_25005_1,Tinsukia,address,False,
ocds-f5kvwu-2022_PCCF_25009_2,Unclassified,unclassified,False,
ocds-f5kvwu-2022_PCCF_25011_1,Unclassified,unclassified,False,
ocds-f5kvwu-2022_PCCF_25012_1,Unclassified,unclassified,False,
ocds-f5kvwu-2022_PCCF_25013_1,Unclassified,unclassified,False,
ocds-f5kvwu-2022_PCCF_25028_1,Dibrugarh,address,False,
ocds-f5kvwu-2022_PCCF_25142_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PCCF_25147_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PCCF_25183_1,Nagaon,address,True,Morigaon
ocds-f5kvwu-2022_PCCF_25183_2,Nagaon,address,True,Morigaon
ocds-f5kvwu-2022_PCCF_25183_3,Nagaon,address,True,Morigaon
ocds-f5kvwu-2022_PCCF_25212_1,Dibrugarh,address,False,
ocds-f5kvwu-2022_PCCF_25253_1,West Karbi Anglong,address,False,
ocds-f5kvwu-2022_PCCF_25259_1,West Karbi Anglong,address,False,
ocds-f5kvwu-2022_PCCF_25270_1,Sivasagar,address,False,
ocds-f5kvwu-2022_PCCF_25300_1,Sivasagar,address,False,
ocds-f5kvwu-2022_PCCF_25304_1,Golaghat,address,False,
ocds-f5kvwu-2022_PCCF_25339_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_24252_1,Kamrup Metropolitan,state_hq,True,Jorhat
ocds-f5kvwu-2022_PHED_24253_1,Kamrup Metropolitan,state_hq,True,Jorhat
ocds-f5kvwu-2022_PHED_24262_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_24264_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_24340_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_24342_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_24344_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_24494_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_24494_10,Kamrup Metropolitan,state_hq,True,Hailakandi
ocds-f5kvwu-2022_PHED_24494_11,Kamrup Metropolitan,state_hq,True,Karbi Anglong
ocds-f5kvwu-2022_PHED_24494_12,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_24494_13,Kamrup Metropolitan,state_hq,True,Dima Hasao
ocds-f5kvwu-2022_PHED_24494_2,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_24494_3,Kamrup Metropolitan,state_hq,True,Nalbari
ocds-f5kvwu-2022_PHED_24494_4,Kamrup Metropolitan,state_hq,True,Sonitpur
ocds-f5kvwu-2022_PHED_24494_5,Kamrup Metropolitan,state_hq,True,Lakhimpur
ocds-f5kvwu-2022_PHED_24494_6,Kamrup Metropolitan,state_hq,True,Dibrugarh
ocds-f5kvwu-2022_PHED_24494_7,Kamrup Metropolitan,state_hq,True,Jorhat
ocds-f5kvwu-2022_PHED_24494_8,Kamrup Metropolitan,state_hq,True,Nagaon
ocds-f5kvwu-2022_PHED_24494_9,Kamrup Metropolitan,state_hq,True,Cachar
ocds-f5kvwu-2022_PHED_24856_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_24895_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PNRD_23971_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PNRD_24155_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PNRD_24156_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PNRD_24185_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_24186_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_24187_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_24189_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_24192_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_24195_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_24196_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_24197_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_24198_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_24199_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_24201_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_24813_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PNRD_24980_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_24985_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_24987_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PWBNH_23932_1,Cachar,address,False,
ocds-f5kvwu-2022_PWBNH_23936_1,Cachar,address,True,Hailakandi
ocds-f5kvwu-2022_PWBNH_23937_2,Cachar,address,True,Hailakandi
ocds-f5kvwu-2022_PWBNH_23938_1,Cachar,address,True,Karimganj
ocds-f5kvwu-2022_PWBNH_23940_1,Cachar,address,True,Karimganj
ocds-f5kvwu-2022_PWBNH_23942_1,Sonitpur,address,True,Darrang
ocds-f5kvwu-2022_PWBNH_23957_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_23958_1,Kamrup Metropolitan,address,True,Dhemaji
ocds-f5kvwu-2022_PWBNH_23959_1,Kamrup Metropolitan,address,True,Majuli
ocds-f5kvwu-2022_PWBNH_23972_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_23973_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_23974_1,Jorhat,address,True,Majuli
ocds-f5kvwu-2022_PWBNH_23986_1,Jorhat,address,True,Golaghat
ocds-f5kvwu-2022_PWBNH_23988_1,Kamrup Metropolitan,address,True,Nalbari
ocds-f5kvwu-2022_PWBNH_24001_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24003_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PWBNH_24007_1,Sonitpur,address,True,Biswanath
ocds-f5kvwu-2022_PWBNH_24015_1,Jorhat,address,False,
ocds-f5kvwu-2022_PWBNH_24036_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24042_1,Sonitpur,address,True,Lakhimpur
ocds-f5kvwu-2022_PWBNH_24043_1,Kamrup Metropolitan,address,True,Dhubri
ocds-f5kvwu-2022_PWBNH_24044_1,Cachar,address,False,
ocds-f5kvwu-2022_PWBNH_24045_1,Cachar,address,True,Hailakandi
ocds-f5kvwu-2022_PWBNH_24047_1,Cachar,address,True,Karimganj
ocds-f5kvwu-2022_PWBNH_24058_1,Kamrup Metropolitan,address,True,Biswanath
ocds-f5kvwu-2022_PWBNH_24072_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24102_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24103_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24109_1,Kamrup Metropolitan,address,True,Cachar
ocds-f5kvwu-2022_PWBNH_24111_1,Kamrup Metropolitan,address,True,Karimganj
ocds-f5kvwu-2022_PWBNH_24120_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24127_1,Kamrup Metropolitan,address,True,Barpeta
ocds-f5kvwu-2022_PWBNH_24128_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PWBNH_24137_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24137_10,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24137_11,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24137_2,Kamrup Metropolitan,address,True,Dibrugarh
ocds-f5kvwu-2022_PWBNH_24137_3,Kamrup Metropolitan,address,True,Barpeta
ocds-f5kvwu-2022_PWBNH_24137_4,Kamrup Metropolitan,address,True,Sonitpur
ocds-f5kvwu-2022_PWBNH_24137_5,Kamrup Metropolitan,address,True,Cachar
ocds-f5kvwu-2022_PWBNH_24137_6,Kamrup Metropolitan,address,True,Cachar
ocds-f5kvwu-2022_PWBNH_24137_7,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24137_8,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24137_9,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24140_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24152_1,Kamrup Metropolitan,address,True,Karbi Anglong
ocds-f5kvwu-2022_PWBNH_24160_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24176_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24181_1,Kamrup Metropolitan,address,True,Charaideo
ocds-f5kvwu-2022_PWBNH_24182_1,Kamrup Metropolitan,address,True,Tamulpur
ocds-f5kvwu-2022_PWBNH_24208_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24224_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24234_1,Kamrup Metropolitan,address,True,Bajali
ocds-f5kvwu-2022_PWBNH_24247_1,Cachar,address,True,Hailakandi
ocds-f5kvwu-2022_PWBNH_24248_1,Cachar,address,True,Karimganj
ocds-f5kvwu-2022_PWBNH_24259_1,Kamrup Metropolitan,address,True,Biswanath
ocds-f5kvwu-2022_PWBNH_24259_2,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24292_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24294_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24303_1,Kamrup Metropolitan,address,True,Kamrup
ocds-f5kvwu-2022_PWBNH_24304_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24315_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24327_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24328_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24336_1,Jorhat,address,False,
ocds-f5kvwu-2022_PWBNH_24339_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24343_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24349_1,Jorhat,address,False,
ocds-f5kvwu-2022_PWBNH_24356_1,Jorhat,address,False,
ocds-f5kvwu-2022_PWBNH_24359_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24366_1,Cachar,address,False,
ocds-f5kvwu-2022_PWBNH_24370_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24371_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24388_1,Kamrup Metropolitan,address,True,Biswanath
ocds-f5kvwu-2022_PWBNH_24389_1,Kamrup Metropolitan,address,True,Majuli
ocds-f5kvwu-2022_PWBNH_24390_1,Kamrup Metropolitan,address,True,Lakhimpur
ocds-f5kvwu-2022_PWBNH_24391_1,Kamrup Metropolitan,address,True,Dhemaji
ocds-f5kvwu-2022_PWBNH_24417_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24421_1,Kamrup Metropolitan,address,True,Kamrup
ocds-f5kvwu-2022_PWBNH_24423_1,Kamrup Metropolitan,address,True,Lakhimpur
ocds-f5kvwu-2022_PWBNH_24424_1,Kamrup Metropolitan,address,True,Bajali
ocds-f5kvwu-2022_PWBNH_24425_1,Kamrup Metropolitan,address,True,Baksa
ocds-f5kvwu-2022_PWBNH_24426_1,Kamrup Metropolitan,address,True,Kamrup
ocds-f5kvwu-2022_PWBNH_24427_1,Kamrup Metropolitan,address,True,Lakhimpur
ocds-f5kvwu-2022_PWBNH_24428_1,Kamrup Metropolitan,address,True,Barpeta
ocds-f5kvwu-2022_PWBNH_24430_1,Kamrup Metropolitan,address,True,Cachar
ocds-f5kvwu-2022_PWBNH_24433_1,Kamrup Metropolitan,address,True,Tamulpur
ocds-f5kvwu-2022_PWBNH_24460_1,Kamrup Metropolitan,address,True,Cachar
ocds-f5kvwu-2022_PWBNH_24471_1,Kamrup Metropolitan,address,True,Lakhimpur
ocds-f5kvwu-2022_PWBNH_24474_1,Kamrup Metropolitan,address,True,Biswanath
ocds-f5kvwu-2022_PWBNH_24474_2,Kamrup Metropolitan,address,True,Bongaigaon
ocds-f5kvwu-2022_PWBNH_24474_3,Kamrup Metropolitan,address,True,Udalguri
ocds-f5kvwu-2022_PWBNH_24474_4,Kamrup Metropolitan,address,True,Dibrugarh
ocds-f5kvwu-2022_PWBNH_24474_5,Kamrup Metropolitan,address,True,Sonitpur
ocds-f5kvwu-2022_PWBNH_24474_6,Kamrup Metropolitan,address,True,Tamulpur
ocds-f5kvwu-2022_PWBNH_24481_1,Sonitpur,address,True,Darrang
ocds-f5kvwu-2022_PWBNH_24486_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24488_1,Kamrup Metropolitan,address,True,Tinsukia
ocds-f5kvwu-2022_PWBNH_24488_10,Kamrup Metropolitan,address,True,Jorhat
ocds-f5kvwu-2022_PWBNH_24488_11,Kamrup Metropolitan,address,True,Golaghat
ocds-f5kvwu-2022_PWBNH_24488_12,Kamrup Metropolitan,address,True,Dibrugarh
ocds-f5kvwu-2022_PWBNH_24488_13,Kamrup Metropolitan,address,True,Udalguri
ocds-f5kvwu-2022_PWBNH_24488_14,Kamrup Metropolitan,address,True,Sivasagar
ocds-f5kvwu-2022_PWBNH_24488_15,Kamrup Metropolitan,address,True,Kamrup
ocds-f5kvwu-2022_PWBNH_24488_16,Kamrup Metropolitan,address,True,Kokrajhar
ocds-f5kvwu-2022_PWBNH_24488_17,Kamrup Metropolitan,address,True,Kokrajhar
ocds-f5kvwu-2022_PWBNH_24488_18,Kamrup Metropolitan,address,True,Goalpara
ocds-f5kvwu-2022_PWBNH_24488_19,Kamrup Metropolitan,address,True,Kokrajhar
ocds-f5kvwu-2022_PWBNH_24488_2,Kamrup Metropolitan,address,True,Karbi Anglong
ocds-f5kvwu-2022_PWBNH_24488_20,Kamrup Metropolitan,address,True,Karimganj
ocds-f5kvwu-2022_PWBNH_24488_21,Kamrup Metropolitan,address,True,Karimganj
ocds-f5kvwu-2022_PWBNH_24488_22,Kamrup Metropolitan,address,True,Cachar
ocds-f5kvwu-2022_PWBNH_24488_23,Kamrup Metropolitan,address,True,Dibrugarh
ocds-f5kvwu-2022_PWBNH_24488_3,Kamrup Metropolitan,address,True,Karbi Anglong
ocds-f5kvwu-2022_PWBNH_24488_4,Kamrup Metropolitan,address,True,Dibrugarh
ocds-f5kvwu-2022_PWBNH_24488_5,Kamrup Metropolitan,address,True,Dima Hasao
ocds-f5kvwu-2022_PWBNH_24488_6,Kamrup Metropolitan,address,True,Dibrugarh
ocds-f5kvwu-2022_PWBNH_24488_7,Kamrup Metropolitan,address,True,Jorhat
ocds-f5kvwu-2022_PWBNH_24488_8,Kamrup Metropolitan,address,True,Morigaon
ocds-f5kvwu-2022_PWBNH_24488_9,Kamrup Metropolitan,address,True,Hojai
ocds-f5kvwu-2022_PWBNH_24492_1,Kamrup Metropolitan,address,True,Dhemaji
ocds-f5kvwu-2022_PWBNH_24501_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24512_1,Kamrup Metropolitan,address,True,Morigaon
ocds-f5kvwu-2022_PWBNH_24513_1,Kamrup Metropolitan,address,True,Sonitpur
ocds-f5kvwu-2022_PWBNH_24566_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24568_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24579_1,Kamrup Metropolitan,address,True,Lakhimpur
ocds-f5kvwu-2022_PWBNH_24621_1,Kamrup Metropolitan,address,True,Cachar
ocds-f5kvwu-2022_PWBNH_24623_1,Jorhat,address,True,Golaghat
ocds-f5kvwu-2022_PWBNH_24624_1,Kamrup Metropolitan,address,True,Golaghat
ocds-f5kvwu-2022_PWBNH_24625_1,Kamrup Metropolitan,address,True,Biswanath
ocds-f5kvwu-2022_PWBNH_24626_1,Kamrup Metropolitan,address,True,Dhemaji
ocds-f5kvwu-2022_PWBNH_24654_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24655_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24656_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24664_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24717_1,Sonitpur,address,True,Dhemaji
ocds-f5kvwu-2022_PWBNH_24723_1,Sonitpur,address,True,Lakhimpur
ocds-f5kvwu-2022_PWBNH_24725_1,Cachar,address,True,Hailakandi
ocds-f5kvwu-2022_PWBNH_24726_1,Cachar,address,True,Karimganj
ocds-f5kvwu-2022_PWBNH_24733_1,Kamrup Metropolitan,address,True,Hojai
ocds-f5kvwu-2022_PWBNH_24741_1,Sonitpur,address,True,Lakhimpur
ocds-f5kvwu-2022_PWBNH_24748_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24749_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24750_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24752_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24756_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24757_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24771_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24772_1,Kamrup Metropolitan,address,True,Jorhat
ocds-f5kvwu-2022_PWBNH_24773_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24802_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24827_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24833_1,Kamrup Metropolitan,address,True,Goalpara
ocds-f5kvwu-2022_PWBNH_24837_1,Kamrup Metropolitan,address,True,Morigaon
ocds-f5kvwu-2022_PWBNH_24839_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24841_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24860_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24861_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24872_1,Jorhat,address,True,Majuli
ocds-f5kvwu-2022_PWBNH_24891_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24932_1,Kamrup Metropolitan,address,True,Tamulpur
ocds-f5kvwu-2022_PWBNH_24960_1,Jorhat,address,False,
ocds-f5kvwu-2022_PWBNH_24960_2,Jorhat,address,False,
ocds-f5kvwu-2022_PWBNH_24961_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24962_1,Kamrup Metropolitan,address,True,Tamulpur
ocds-f5kvwu-2022_PWBNH_24968_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24975_1,Kamrup Metropolitan,address,True,Dibrugarh
ocds-f5kvwu-2022_PWBNH_24977_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_24981_1,Kamrup Metropolitan,address,True,Bongaigaon
ocds-f5kvwu-2022_PWBNH_24984_1,Kamrup Metropolitan,address,True,Nalbari
ocds-f5kvwu-2022_PWBNH_25121_1,Kamrup Metropolitan,address,True,Dibrugarh
ocds-f5kvwu-2022_PWBNH_25134_1,Jorhat,address,False,
ocds-f5kvwu-2022_PWBNH_25135_1,Kamrup Metropolitan,address,True,Biswanath
ocds-f5kvwu-2022_PWBNH_25136_1,Kamrup Metropolitan,address,True,Charaideo
ocds-f5kvwu-2022_PWBNH_25138_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_25145_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_25169_1,Kamrup Metropolitan,address,True,Dibrugarh
ocds-f5kvwu-2022_PWBNH_25184_1,Jorhat,address,True,Golaghat
ocds-f5kvwu-2022_PWBNH_25185_1,Sonitpur,address,True,Biswanath
ocds-f5kvwu-2022_PWBNH_25187_1,Sonitpur,address,True,Biswanath
ocds-f5kvwu-2022_PWBNH_25188_1,Sonitpur,address,True,Biswanath
ocds-f5kvwu-2022_PWBNH_25189_1,Sonitpur,address,True,Darrang
ocds-f5kvwu-2022_PWBNH_25190_1,Kamrup Metropolitan,address,True,Baksa
ocds-f5kvwu-2022_PWBNH_25191_1,Kamrup Metropolitan,address,True,Golaghat
ocds-f5kvwu-2022_PWBNH_25193_1,Kamrup Metropolitan,address,True,Tinsukia
ocds-f5kvwu-2022_PWBNH_25204_1,Kamrup Metropolitan,address,True,Lakhimpur
ocds-f5kvwu-2022_PWBNH_25205_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_25206_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_25216_1,Cachar,address,False,
ocds-f5kvwu-2022_PWBNH_25217_1,Jorhat,address,True,Golaghat
ocds-f5kvwu-2022_PWBNH_25218_1,Cachar,address,False,
ocds-f5kvwu-2022_PWBNH_25219_1,Cachar,address,False,
ocds-f5kvwu-2022_PWBNH_25220_1,Cachar,address,False,
ocds-f5kvwu-2022_PWBNH_25222_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_25222_10,Kamrup Metropolitan,address,True,Golaghat
ocds-f5kvwu-2022_PWBNH_25222_11,Kamrup Metropolitan,address,True,Karimganj
ocds-f5kvwu-2022_PWBNH_25222_12,Kamrup Metropolitan,address,True,Barpeta
ocds-f5kvwu-2022_PWBNH_25222_13,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_25222_14,Kamrup Metropolitan,address,True,Kamrup
ocds-f5kvwu-2022_PWBNH_25222_15,Kamrup Metropolitan,address,True,Dibrugarh
ocds-f5kvwu-2022_PWBNH_25222_16,Kamrup Metropolitan,address,True,Jorhat
ocds-f5kvwu-2022_PWBNH_25222_2,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_25222_3,Kamrup Metropolitan,address,True,Cachar
ocds-f5kvwu-2022_PWBNH_25222_4,Kamrup Metropolitan,address,True,Morigaon
ocds-f5kvwu-2022_PWBNH_25222_5,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_25222_6,Kamrup Metropolitan,address,True,Kamrup
ocds-f5kvwu-2022_PWBNH_25222_7,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PWBNH_25222_8,Kamrup Metropolitan,address,True,Goalpara
ocds-f5kvwu-2022_PWBNH_25222_9,Kamrup Metropolitan,address,True,Jorhat
ocds-f5kvwu-2022_PWBNH_25223_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PWBNH_25224_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PWBNH_25225_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PWBNH_25226_1,Sonitpur,address,True,Biswanath
ocds-f5kvwu-2022_PWBNH_25227_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PWBNH_25228_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PWBNH_25229_1,Sonitpur,address,True,Biswanath
ocds-f5kvwu-2022_PWBNH_25230_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PWBNH_25232_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PWBNH_25233_1,Sonitpur,address,True,Biswanath
ocds-f5kvwu-2022_PWBNH_25234_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PWBNH_25235_1,Sonitpur,address,True,Biswanath
ocds-f5kvwu-2022_PWBNH_25236_1,Sonitpur,address,True,Biswanath
ocds-f5kvwu-2022_PWBNH_25237_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PWBNH_25238_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PWBNH_25239_1,Cachar,address,True,Hailakandi
ocds-f5kvwu-2022_PWBNH_25240_1,Cachar,address,False,
ocds-f5kvwu-2022_PWBNH_25242_1,Sonitpur,address,True,Biswanath
ocds-f5kvwu-2022_PWBNH_25244_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PWBNH_25245_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PWBNH_25246_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PWBNH_25247_1,Cachar,address,True,Karimganj
ocds-f5kvwu-2022_PWBNH_25248_1,Cachar,address,True,Karimganj
ocds-f5kvwu-2022_PWBNH_25249_1,Cachar,address,True,Karimganj
ocds-f5kvwu-2022_PWBNH_25250_1,Cachar,address,True,Karimganj
ocds-f5kvwu-2022_PWBNH_25251_1,Cachar,address,True,Karimganj
ocds-f5kvwu-2022_PWBNH_25254_1,Jorhat,address,True,Golaghat
ocds-f5kvwu-2022_PWBNH_25261_1,Kamrup Metropolitan,address,True,Karbi Anglong
ocds-f5kvwu-2022_PWBNH_25261_10,Kamrup Metropolitan,address,True,Dibrugarh
ocds-f5kvwu-2022_PWBNH_25261_11,Kamrup Metropolitan,address,True,Karbi Anglong
ocds-f5kvwu-2022_PWBNH_25261_12,Kamrup Metropolitan,address,True,Morigaon
ocds-f5kvwu-2022_PWBNH_25261_13,Kamrup Metropolitan,address,True,Hojai
ocds-f5kvwu-2022_PWBNH_25261_14,Kamrup Metropolitan,address,True,Dibrugarh
ocds-f5kvwu-2022_PWBNH_25261_15,Kamrup Metropolitan,address,True,Dibrugarh
